#Num friends, num posts, num likes
771,130,336
971,84,241
905,36,79
433,76,244
1060,94,278
400,109,239
493,71,96
658,82,197
757,124,407
502,116,343
1144,60,150
558,59,73
179,125,384
322,77,189
456,76,122
378,126,298
667,126,330
421,159,424
909,90,197
781,70,62
759,83,163
485,92,260
498,89,170
319,105,121
785,103,353
942,92,174
516,117,243
829,104,203
1285,87,302
981,107,328
352,144,349
615,102,273
594,118,339
829,61,154
594,96,262
655,106,351
808,99,326
624,96,281
612,134,267
731,97,188
690,78,197
734,124,257
673,91,240
832,92,272
821,44,141
724,137,414
689,120,210
632,80,235
343,149,499
327,145,411
618,103,246
691,158,453
1080,44,115
804,125,420
863,76,119
745,99,207
405,80,214
724,53,144
572,136,368
549,104,208
815,98,263
621,128,223
502,95,289
564,129,334
562,81,153
1158,68,168
526,125,403
1208,77,177
591,81,199
652,92,319
682,79,224
587,128,242
277,90,133
498,78,23
874,72,154
586,92,220
1061,48,195
731,104,296
840,64,84
944,90,196
451,77,222
835,76,167
623,100,287
697,115,229
518,123,209
746,110,259
548,96,155
546,73,113
751,95,337
590,49,53
877,79,249
1171,88,182
177,108,233
617,121,348
725,79,156
913,69,156
793,93,367
310,111,254
821,56,170
642,150,434
565,100,249
921,41,39
774,124,352
436,122,270
860,78,238
675,86,224
604,115,257
899,132,370
703,131,290
347,118,244
824,99,271
622,135,437
825,73,182
989,116,350
868,106,350
516,86,207
946,92,216
519,86,141
217,121,299
1103,98,257
819,94,248
497,79,253
812,121,374
522,87,116
687,104,199
929,75,287
517,76,161
926,93,240
657,105,296
817,109,261
1230,59,221
377,64,163
318,79,177
988,40,180
527,95,176
825,108,244
759,68,144
603,98,208
833,85,323
878,121,193
846,103,292
723,88,358
820,100,349
507,94,336
1041,111,242
635,120,411
713,132,414
875,107,352
422,85,179
650,79,166
893,62,257
844,99,278
558,153,431
1169,100,295
640,135,390
543,142,407
644,108,213
594,85,293
607,126,367
554,93,183
422,134,304
887,153,422
764,122,298
830,43,0
482,68,74
432,81,188
1011,82,137
520,82,244
725,78,225
497,78,184
527,116,315
664,106,194
912,71,140
761,102,378
524,107,254
1096,108,375
586,88,238
782,113,338
549,147,403
271,127,230
735,91,238
723,86,234
666,104,316
555,73,218
781,113,292
804,60,126
814,79,260
626,108,267
497,97,163
723,90,256
915,57,110
836,123,426
829,111,258
254,118,299
673,78,99
757,69,254
604,112,326
796,106,232
785,82,202
709,91,276
672,94,194
933,88,152
368,109,240
333,88,138
928,99,183
550,72,188
716,104,314
707,109,300
984,73,131
750,83,195
479,83,141
562,72,198
934,91,257
982,83,299
936,53,167
643,119,287
563,63,172
394,111,263
982,105,196
560,97,266
860,56,9
673,130,316
816,76,170
783,82,148
682,104,290
529,76,201
556,128,316
412,107,175
608,111,282
935,72,176
673,105,192
778,73,196
863,94,276
689,154,362
1267,79,222
932,116,268
743,106,263
731,111,407
887,77,192
461,155,393
738,74,113
605,114,242
660,108,223
823,113,282
705,142,367
710,137,376
935,107,311
1064,46,207
938,105,246
557,155,459
582,119,279
489,126,378
821,98,156
434,146,425
722,147,395
566,61,98
681,97,194
937,112,259
716,71,116
1214,104,326
707,117,281
211,111,258
454,123,304
724,94,304
904,128,329
750,98,218
1025,72,203
534,78,190
802,71,62
719,70,145
768,95,176
640,123,384
717,94,268
782,111,306
397,32,63
592,142,417
496,118,291
537,128,345
403,110,268
508,117,265
863,95,193
654,92,103
243,188,469
687,69,171
516,108,315
1016,121,397
733,64,120
700,121,286
900,107,279
970,138,486
537,88,218
947,69,186
354,106,197
992,89,159
1019,69,199
644,132,357
875,101,322
484,92,208
566,103,334
992,108,283
429,89,87
322,117,256
792,69,133
876,77,278
912,99,311
809,122,413
352,106,279
311,168,350
427,100,232
617,101,270
825,78,221
843,83,202
564,142,312
513,55,57
675,134,405
659,95,167
443,53,4
839,82,205
1226,82,266
518,87,243
805,98,195
793,129,394
657,136,302
1182,101,365
645,120,255
731,65,128
452,107,316
414,125,258
832,123,420
430,72,156
506,122,239
587,126,298
606,128,362
854,133,392
764,92,142
583,91,208
963,80,169
714,99,270
763,99,188
390,96,170
742,62,127
813,95,258
658,104,268
729,115,400
765,118,246
804,84,161
524,126,310
820,142,488
637,81,190
568,124,464
335,113,339
732,130,327
747,103,281
775,107,227
662,103,289
648,135,331
464,100,176
672,113,232
371,135,338
330,124,296
965,102,214
723,91,176
711,99,168
531,113,250
963,119,351
528,104,248
84,113,245
773,110,237
650,135,415
519,135,394
698,138,439
860,82,280
728,97,253
947,99,216
765,58,123
841,136,289
948,78,226
826,130,355
668,117,286
965,81,191
1061,116,335
718,102,330
976,85,236
169,123,292
618,115,269
539,71,65
821,113,287
757,82,173
428,95,251
892,85,303
659,115,319
754,81,178
628,120,312
825,132,362
681,107,270
544,102,243
468,112,322
583,116,237
599,48,157
841,133,478
601,127,377
673,117,335
643,78,264
649,153,320
603,120,365
756,92,169
663,133,401
503,102,362
736,125,290
954,123,362
268,119,139
666,76,126
870,62,117
394,71,89
676,111,447
696,83,233
631,139,397
589,66,176
863,73,253
1127,98,313
568,111,287
958,70,108
1068,96,290
886,76,161
623,110,256
977,109,295
436,69,121
313,87,170
763,74,159
465,116,266
784,108,287
694,108,336
764,102,199
863,94,316
704,96,215
604,107,294
836,127,276
827,98,318
878,105,277
861,88,180
752,66,64
576,76,152
805,71,254
669,93,228
702,105,216
931,136,364
794,108,232
412,111,170
460,88,229
286,109,275
824,98,273
539,99,325
527,126,290
377,104,118
614,90,242
668,82,253
501,121,334
616,128,371
807,128,356
804,97,300
685,81,231
605,95,256
558,98,212
446,99,164
248,101,244
782,81,165
632,91,157
516,156,333
876,86,251
734,116,176
773,83,210
704,120,369
246,106,214
771,104,329
635,122,339
914,96,243
549,156,390
973,104,250
494,134,378
480,93,225
571,109,359
393,98,154
646,75,103
896,104,257
677,137,464
616,120,280
536,126,350
756,136,391
333,74,83
549,105,209
513,86,181
458,117,296
572,68,193
733,90,216
1023,59,221
728,94,307
713,100,127
757,51,104
637,94,205
645,72,181
654,85,247
791,73,328
381,123,323
838,81,191
944,80,221
524,152,465
395,73,81
483,107,233
1099,102,254
941,77,174
1151,81,188
985,70,169
707,132,361
465,114,109
760,96,218
560,112,262
470,91,281
565,146,339
514,125,391
870,61,110
828,116,342
473,96,245
392,125,228
844,119,303
869,143,435
516,98,190
627,86,176
1272,50,216
891,108,245
1004,61,100
959,43,60
741,59,161
352,109,286
694,99,131
486,137,302
265,100,141
588,92,192
661,102,249
696,110,261
986,94,264
817,73,110
597,118,343
665,117,289
510,118,216
374,91,252
765,157,328
814,142,389
922,112,294
386,122,359
699,90,120
794,78,147
499,96,156
822,87,189
799,90,176
928,103,310
754,86,268
830,56,103
612,58,94
428,124,340
614,43,34
641,119,316
687,121,259
700,123,346
705,113,259
386,127,355
816,138,412
618,100,302
665,115,286
947,129,372
525,119,183
786,120,417
900,75,201
877,83,185
781,71,199
469,114,285
615,109,248
853,97,289
820,100,275
728,70,91
727,117,374
534,105,365
686,96,197
644,98,145
828,79,246
602,156,384
663,100,208
734,143,349
540,110,254
726,129,381
588,88,135
739,105,165
589,97,242
554,96,268
864,124,316
445,62,145
663,134,320
1080,108,390
799,150,412
930,90,175
677,121,386
894,75,263
626,93,272
800,30,130
864,111,273
523,109,271
417,83,95
975,111,244
663,76,223
547,138,295
270,134,177
944,85,243
884,111,254
420,106,291
847,114,282
947,73,151
517,105,260
485,138,421
477,132,353
767,118,372
676,79,210
336,108,300
746,95,205
753,104,238
837,104,258
892,117,408
764,56,71
608,100,220
504,87,116
434,95,259
458,94,294
583,94,220
1122,104,394
375,91,164
654,89,97
626,60,141
595,128,239
979,78,245
265,107,209
654,92,116
595,119,274
620,62,137
518,125,330
707,147,379
581,97,272
1079,73,224
892,57,35
425,93,272
639,85,239
1046,112,322
559,104,331
664,87,160
601,114,345
806,84,257
1008,52,39
481,118,289
613,101,240
796,127,340
513,82,154
536,158,471
576,59,98
672,86,157
886,102,244
478,107,275
347,57,32
763,114,268
541,110,287
342,94,234
818,149,298
1152,112,225
838,112,364
560,115,345
721,116,256
359,95,200
843,121,318
623,108,170
434,49,78
480,124,403
987,85,323
870,72,227
580,64,86
808,82,242
691,86,259
868,113,293
719,116,367
750,66,227
685,126,446
470,134,369
312,114,334
712,82,204
576,105,263
1147,106,306
709,81,219
707,137,394
816,126,401
793,86,244
1002,171,534
1089,99,338
778,140,376
732,66,111
435,116,331
661,123,206
615,63,140
743,108,224
691,83,185
657,111,265
1024,54,158
550,108,311
1210,52,77
599,133,397
795,149,360
330,112,276
919,77,315
825,72,146
749,94,235
473,139,398
990,95,164
619,134,295
538,132,322
996,75,133
651,116,279
882,134,391
784,94,288
729,154,470
839,105,293
727,94,196
578,107,298
647,101,264
758,65,160
769,116,299
260,94,271
815,64,185
632,85,200
480,65,252
327,71,101
746,129,362
780,109,304
923,88,243
531,101,320
510,57,75
374,128,260
476,118,269
312,124,261
679,88,117
487,130,208
362,86,85
664,54,53
878,65,129
655,112,236
975,126,404
651,123,195
923,104,259
921,86,281
542,119,258
1046,95,276
444,91,183
556,138,349
941,38,59
643,81,210
996,90,357
679,94,258
604,106,327
1062,87,206
537,120,350
905,95,267
882,97,215
700,140,381
951,138,454
666,138,367
434,39,26
802,67,168
750,74,3
947,53,188
717,131,359
615,83,119
1075,78,281
804,109,215
935,132,342
784,91,212
714,113,280
620,68,180
497,92,199
433,125,309
749,123,294
647,70,240
501,88,146
446,117,203
370,103,206
834,94,347
1146,69,200
310,130,222
744,129,327
861,138,357
750,120,321
434,84,122
816,122,384
741,53,38
534,89,260
688,105,208
912,95,269
840,74,173
626,94,139
939,70,109
460,61,6
776,75,197
1054,102,191
546,122,354
527,82,111
557,90,212
679,122,437
488,94,232
650,75,208
691,71,176
389,72,100
591,81,267
883,106,322
469,106,246
633,81,110
759,130,374
875,64,158
1046,112,278
584,87,124
900,77,185
701,48,15
517,127,325
494,85,204
939,103,333
820,152,485
602,134,376
502,69,82
586,117,332
941,66,158
700,97,185
688,94,179
916,109,305
971,138,385
708,87,150
709,78,185
620,103,272
650,146,338
692,117,258
737,77,158
727,104,235
842,88,193
751,142,415
594,80,145
502,75,160
882,98,228
1041,106,268
982,56,99
391,118,214
736,67,162
330,125,256
679,101,239
486,119,325
830,65,130
950,85,231
423,85,227
1015,108,318
951,102,255
206,131,186
595,94,262
753,61,131
620,115,293
778,103,280
669,148,379
655,88,287
606,49,29
407,105,114
772,115,193
998,79,193
667,120,278
505,150,428
593,98,331
439,75,180
806,126,272
783,127,237
396,100,290
638,109,285
631,138,438
491,104,256
534,118,189
866,88,214
821,97,215
843,115,269
733,95,241
714,96,171
456,108,281
743,92,157
523,136,354
539,125,418
379,132,359
808,91,295
1266,54,40
531,70,234
160,83,140
838,55,139
608,142,324
582,96,263
569,110,291
606,119,280
638,92,246
692,87,228
1001,74,187
1083,73,277
700,118,316
247,90,179
700,149,355
636,72,248
697,95,275
898,64,217
410,83,170
494,109,155
818,99,200
676,84,201
520,100,310
661,86,266
788,101,249
436,105,231
501,73,190
714,140,409
676,94,233
578,93,159
939,16,68
1019,90,209
192,149,432
757,90,219
823,113,387
473,133,331
852,83,264
670,100,239
497,77,184
582,80,187
971,78,229
607,104,242
932,49,58
773,105,249
546,91,170
890,113,250
619,45,120
765,31,8
791,106,314
359,120,278
832,125,303
843,41,35
779,65,146
912,105,253
663,72,185
996,114,402
455,124,254
548,115,312
788,131,209
463,92,318
718,59,153
487,108,208
766,87,303
430,112,203
612,155,356
706,100,280
659,91,163
925,94,327
686,139,420
668,117,345
776,88,179
767,113,290
1008,93,142
995,87,201
435,123,364
583,38,21
672,99,290
454,100,242
891,107,323
803,133,408
870,110,358
583,120,286
571,120,246
698,131,400
767,154,434
605,122,323
373,118,208
747,93,174
849,75,228
861,96,282
503,118,386
709,119,407
639,88,274
731,115,323
526,117,257
851,98,257
507,149,467
231,117,263
849,24,18
524,66,34
639,121,332
529,157,337
141,106,156
1137,93,352
737,121,246
593,76,186
664,89,192
1043,73,163
660,86,219
870,81,201
558,82,163
635,102,266
877,42,106
536,100,222
1012,90,176
818,89,245
901,95,187
909,106,265
337,112,221
412,106,295
647,62,167
414,104,248
882,105,352
419,104,276
449,162,308
236,127,324
600,71,134
816,101,315
975,110,349
766,101,273
913,87,228
821,86,229
697,108,234
751,41,0
711,130,377
495,128,346
340,81,101
609,78,126
358,108,236
474,90,308
654,99,198
912,104,302
892,100,174
830,94,180
1000,102,387
898,86,237
942,32,198
627,135,422
690,122,266
488,150,421
748,132,364
1068,66,211
1008,114,330
728,70,152
979,116,393
850,132,429
670,112,278
582,97,210
808,93,266
486,143,411
569,150,416
1118,50,93
577,96,223
733,112,356
750,58,192
412,147,356
614,122,335
661,89,304
545,74,208
572,115,248
474,122,210
879,48,103
684,63,101
718,131,422
693,96,228
750,135,245
944,97,219
825,91,133
403,100,156
853,95,271
624,139,355
779,70,149
677,86,308
1056,149,288
666,78,211
759,128,296
863,68,124
1001,123,329
811,88,244
910,54,176
842,87,246
695,70,192
677,105,313
532,96,152
706,95,116
679,119,239
597,51,66
671,93,280
414,95,120
825,123,372
591,74,120
536,93,222
817,50,178
833,95,152
993,120,398
660,73,238
420,92,192
576,111,243
763,117,292
996,81,223
767,103,188
1006,104,307
395,126,310
636,93,239
880,90,324
824,91,241
609,83,201
436,92,306
593,105,187
297,136,342
984,102,213
815,71,187
805,109,257
991,88,241
753,106,308
737,92,238
541,106,247
1049,115,315
916,83,138
801,98,257
890,64,128
845,44,82
837,112,219
678,99,210
808,74,155
693,102,330
773,120,323
474,90,292
851,67,210
577,100,411
747,110,206
744,61,80
820,98,179
693,74,212
673,77,111
809,73,231
480,123,289
766,106,254
602,65,149
804,90,145
967,87,251
402,107,169
860,77,79
670,98,196
670,77,213
887,114,326
586,84,204
489,114,232
732,112,332
418,82,160
792,79,210
433,89,197
882,67,132
593,102,226
818,84,198
426,174,451
411,122,321
39,137,302
532,72,255
1018,115,269
651,113,172
752,77,211
651,105,227
516,92,169
711,93,233
613,121,314
784,91,289
810,82,280
339,93,205
515,99,215
723,103,212
813,65,166
574,113,231
566,49,76
731,75,108
257,90,193
412,107,183
78,132,260
494,39,6
733,103,343
790,120,325
362,93,195
627,159,380
722,55,101
535,96,346
482,65,65
755,118,331
550,130,316
998,131,345
826,114,257
615,107,237
886,100,331
1007,81,280
621,56,114
527,125,365
827,64,131
896,107,250
813,106,226
551,63,143
535,141,335
596,135,403
501,124,279
691,136,448
748,89,268
708,124,307
366,81,172
809,152,368
552,95,236
730,90,307
978,68,214
805,115,190
361,67,118
698,106,359
602,94,214
401,64,188
788,119,443
678,97,238
642,104,268
373,132,373
563,98,152
843,124,297
528,109,279
653,92,231
471,116,367
389,122,261
940,96,307
990,62,129
775,103,227
708,89,257
976,94,341
520,130,300
742,72,109
517,50,10
876,94,266
698,104,214
999,76,156
869,116,223
453,82,211
756,107,312
1084,110,343
761,109,226
699,90,191
740,135,385
738,158,470
867,102,301
622,114,353
1131,88,150
619,73,140
741,110,318
597,75,174
797,83,248
648,78,220
573,124,267
280,94,125
675,102,314
574,115,294
641,126,349
475,89,216
651,79,165
532,129,314
747,87,252
639,72,120
948,70,98
811,136,377
566,98,271
511,75,103
779,85,177
767,129,309
549,89,257
556,128,342
645,87,208
649,144,397
668,91,224
514,87,204
533,99,198
727,102,282
712,98,196
871,105,251
977,55,138
590,98,195
805,145,420
725,106,306
666,117,295
663,107,322
976,81,140
1011,78,191
488,79,92
554,97,292
977,82,283
875,86,217
841,103,269
801,83,231
1058,63,171
765,101,243
612,106,350
745,98,356
627,124,351
893,94,266
806,111,300
850,79,174
597,71,155
503,111,283
500,75,90
707,91,224
386,69,144
518,110,227
790,128,361
643,114,241
805,96,251
771,82,239
950,96,297
778,114,327
591,81,151
658,127,416
646,139,383
883,91,308
858,121,413
833,72,107
1140,92,167
829,90,231
592,143,383
734,90,225
778,75,149
813,68,228
570,76,131
707,112,250
479,126,325
448,89,106
848,98,156
768,100,324
393,93,187
916,91,193
648,96,132
848,110,290
704,124,353
951,82,249
714,126,308
798,73,176
708,60,174
827,140,276
604,66,33
931,112,293
722,99,278
637,95,254
1011,84,315
322,116,280
685,82,159
861,76,143
774,105,301
985,131,342
266,126,343
959,54,122
843,91,253
1083,96,277
697,93,246
754,69,103
835,84,240
798,43,70
1074,76,276
291,140,315
720,65,180
548,105,237
422,68,93
1111,99,300
204,72,121
802,104,295
835,99,358
693,123,289
764,105,217
763,108,223
891,77,153
484,117,314
718,117,465
749,102,177
754,126,313
808,109,279
813,138,337
495,104,216
286,107,323
770,73,186
472,63,52
758,69,114
551,75,99
742,125,256
651,104,231
506,71,208
790,129,370
802,122,367
844,118,312
411,122,326
1077,71,136
598,137,296
967,87,107
855,122,342
879,92,266
899,85,287
651,106,243
595,94,163
1016,106,277
689,93,162
646,71,170
678,96,226
594,118,302
753,68,201
1057,137,363
550,148,360
773,97,193
583,103,288
767,108,349
572,73,135
642,117,346
760,107,328
1039,124,344
621,75,212
652,70,192
782,127,322
847,122,323
693,70,88
413,123,402
247,122,279
521,148,337
58,99,202
1050,57,42
923,37,18
1002,97,252
703,86,210
263,106,297
576,59,52
538,126,346
644,143,300
731,92,237
409,99,322
499,86,196
939,144,340
967,110,314
729,98,312
620,116,283
593,138,410
709,119,343
517,113,202
525,92,131
818,30,14
909,97,220
629,115,237
646,93,206
432,140,369
835,83,143
1172,30,36
590,98,352
784,89,259
835,137,357
587,83,206
744,113,270
785,91,187
871,104,282
439,104,132
712,50,83
905,122,363
799,132,356
790,112,213
557,108,231
556,98,323
691,156,383
763,103,230
835,59,56
730,156,511
639,54,77
824,67,180
772,156,459
903,124,356
890,77,242
764,85,266
556,121,272
532,98,164
948,123,291
390,89,178
973,67,241
903,90,128
747,139,502
612,126,253
499,101,366
638,143,294
441,98,206
667,133,271
568,96,308
724,103,320
956,93,265
975,128,438
791,137,462
692,109,192
638,93,294
927,114,277
414,70,48
853,81,172
543,94,197
888,73,212
784,132,399
882,77,169
865,112,292
717,103,255
852,127,321
706,109,309
441,134,288
454,100,295
696,91,196
739,94,180
878,139,371
618,98,241
721,66,179
918,65,87
732,109,284
654,91,163
980,79,152
1127,124,319
622,90,206
437,90,253
580,102,186
1027,120,337
533,131,366
840,65,162
596,87,106
783,30,11
752,130,328
858,91,203
318,123,358
463,72,212
1077,127,302
761,78,179
818,96,276
894,113,411
613,145,435
666,96,260
983,100,268
945,53,76
868,128,401
487,72,196
710,162,474
710,126,323
280,89,256
593,67,65
1063,67,194
852,104,205
569,90,196
662,123,359
236,97,181
502,90,140
446,124,368
509,108,231
323,115,191
928,137,358
483,104,227
699,64,208
597,76,217
705,48,47
1007,90,207
634,97,265
962,101,205
511,123,259
641,126,285
581,100,232
665,110,225
572,83,163
530,104,205
1016,123,246
922,118,248
752,96,247
986,133,405
533,110,299
561,105,207
633,155,584
1049,71,208
1071,74,137
956,49,132
757,89,242
353,76,70
523,86,171
660,84,229
465,110,240
597,121,303
824,72,118
915,80,166
681,72,138
886,71,244
881,83,186
716,51,125
525,81,179
776,96,295
830,86,195
846,74,131
455,134,305
412,92,192
408,116,271
844,96,305
459,99,211
347,131,326
553,112,322
664,99,258
913,81,270
810,91,276
690,95,151
1119,89,237
702,36,38
804,62,215
303,152,454
856,96,172
623,134,393
369,67,142
459,69,142
753,70,163
750,71,232
740,116,312
1202,74,189
692,77,195
658,124,356
895,109,264
684,48,39
321,141,424
381,78,116
653,126,309
828,104,185
522,40,11
650,75,165
503,106,345
468,126,335
942,119,341
547,111,239
418,139,336
769,118,258
914,73,282
577,99,212
596,130,361
687,91,212
377,111,295
189,122,314
1077,90,137
760,123,368
711,104,309
674,112,250
694,88,304
662,85,144
613,112,246
704,101,205
895,94,210
881,109,278
584,94,231
167,87,142
704,149,346
590,80,164
619,50,89
980,144,490
589,78,221
842,76,181
920,91,183
932,61,87
903,137,459
781,101,195
694,109,307
800,55,104
637,126,412
533,127,433
618,107,230
181,125,317
683,104,87
1137,71,227
695,92,202
600,105,281
390,116,178
694,95,274
885,44,56
888,95,282
895,103,288
864,79,134
746,103,329
757,109,446
739,84,224
1185,67,224
841,110,299
737,145,419
637,138,416
927,119,278
638,95,132
829,115,337
433,103,266
351,107,169
609,74,98
832,92,265
636,109,254
845,48,146
813,85,329
800,133,431
428,112,303
846,97,208
707,127,333
913,125,313
726,149,370
864,98,289
743,74,94
778,72,162
845,69,157
940,52,168
588,94,153
505,95,125
871,115,278
836,108,266
727,97,312
727,81,160
555,143,446
658,70,73
786,108,250
807,78,228
525,77,106
427,140,309
844,102,250
787,122,392
663,146,390
465,82,227
561,65,261
408,98,182
696,134,425
706,107,387
540,96,158
888,77,131
798,97,247
679,95,227
597,112,321
600,73,136
658,83,135
790,98,316
445,122,256
647,108,280
601,70,253
150,162,390
590,125,337
541,77,95
750,117,371
674,120,247
736,49,25
956,71,115
637,99,260
913,62,87
776,83,85
454,147,424
746,96,146
947,114,421
687,121,327
511,95,189
729,93,229
535,102,257
576,114,336
588,59,104
1043,129,390
652,93,205
376,104,278
516,65,80
501,55,72
494,125,353
717,126,403
841,110,257
359,104,132
779,155,501
1068,83,201
814,72,199
830,101,365
664,84,154
796,90,153
806,110,287
1039,60,20
719,50,107
822,102,296
602,48,59
635,78,146
1054,102,308
954,62,175
359,105,308
315,112,241
832,87,229
797,75,158
608,101,261
449,102,258
732,121,303
687,105,270
643,63,142
610,102,212
875,85,221
478,66,266
776,77,109
800,97,222
644,114,267
733,60,121
551,73,104
353,119,242
652,110,337
325,82,144
927,128,384
812,112,305
294,98,295
521,96,194
550,87,86
748,82,235
733,69,254
736,164,513
516,55,100
957,73,131
1051,112,254
727,96,300
819,61,152
581,122,358
965,66,211
651,93,266
641,105,282
767,112,319
623,113,312
528,95,217
993,105,282
516,98,270
903,29,45
641,87,136
913,116,262
665,105,211
787,87,262
367,75,235
728,131,309
677,120,405
766,92,176
451,123,305
727,112,307
774,42,2
1016,67,190
813,109,268
652,122,277
614,127,225
732,51,183
558,103,352
450,119,210
906,89,228
866,126,353
744,63,10
432,84,178
896,85,214
279,117,278
647,107,173
620,55,94
647,113,285
786,125,379
716,99,324
834,80,125
852,92,272
422,93,181
989,129,311
967,91,199
619,105,327
469,103,252
676,82,108
420,114,284
686,66,77
610,110,178
972,97,250
997,102,288
551,76,174
391,131,280
479,118,272
874,109,254
779,98,313
483,126,290
764,138,360
985,131,299
623,90,283
579,68,176
444,117,238
934,76,176
666,64,229
749,109,279
898,104,312
845,93,166
586,84,143
672,81,147
937,77,239
775,120,284
408,76,31
742,95,269
458,85,137
760,127,335
503,140,397
495,84,187
765,93,273
717,127,379
508,80,148
478,150,398
688,126,364
898,107,183
511,107,163
737,109,273
593,83,138
841,142,414
594,108,168
863,93,185
724,91,145
779,73,255
526,129,280
456,181,579
718,73,155
840,108,181
710,67,206
721,90,216
456,99,162
507,80,252
659,104,212
574,78,49
562,110,330
558,115,253
836,86,235
620,105,242
503,122,367
575,84,222
1037,126,466
702,114,295
793,150,233
843,105,250
648,87,146
809,107,171
958,98,268
951,85,216
853,95,246
374,95,253
1061,86,233
462,111,247
734,63,155
841,98,258
553,73,161
725,128,377
159,130,268
801,87,244
706,111,187
753,119,429
527,134,351
477,102,284
702,97,271
787,64,169
841,87,178
966,91,229
477,115,313
1113,40,53
637,86,234
740,67,132
821,144,379
317,149,358
796,135,286
373,117,130
741,116,270
652,109,175
562,90,230
459,129,438
426,60,141
613,91,246
643,76,122
614,95,364
526,101,340
989,89,180
360,124,230
864,100,348
397,103,380
707,54,134
486,109,239
647,113,223
774,169,454
731,55,130
619,137,415
223,44,37
552,112,237
701,118,458
876,104,202
1037,87,197
708,128,316
511,111,258
721,71,116
514,114,294
491,134,391
1010,72,89
462,92,209
549,73,123
627,132,463
1022,87,277
621,92,280
750,70,176
904,126,384
574,160,490
492,130,287
406,81,125
764,91,156
872,104,367
773,103,189
906,76,195
538,94,222
724,85,342
468,124,289
638,121,269
1007,63,192
921,104,315
549,101,316
753,93,320
756,135,522
507,120,328
612,54,4
521,92,134
797,110,379
548,119,245
659,110,229
793,132,282
1009,73,265
652,107,301
968,83,192
496,105,295
843,90,168
552,83,227
956,83,207
836,124,430
808,95,211
898,128,403
867,56,19
770,77,246
895,59,145
976,83,279
629,137,386
576,152,439
587,81,93
519,71,235
834,70,172
789,122,233
716,86,182
1005,117,304
221,118,294
678,113,376
559,103,164
510,157,457
426,87,210
878,69,139
1028,142,380
460,116,241
610,98,135
608,90,124
784,59,147
745,99,300
665,132,296
601,122,293
652,105,242
578,85,259
995,116,377
612,113,346
874,59,177
653,160,385
1007,92,253
604,92,317
529,121,332
540,124,308
763,116,342
667,152,408
926,98,279
887,95,280
1027,106,309
713,144,450
566,113,253
412,120,361
865,110,355
888,134,305
662,89,233
621,81,148
543,110,255
444,130,271
797,59,242
1006,85,140
464,130,249
719,88,331
682,70,154
809,94,280
483,116,261
272,132,295
432,108,159
617,77,192
688,136,351
603,78,119
690,99,261
897,95,266
642,81,254
907,88,193
662,76,123
488,125,210
731,115,316
533,106,318
500,73,72
859,50,122
604,118,396
635,45,112
630,97,227
776,97,151
587,102,225
633,86,198
728,134,456
841,80,273
783,96,350
430,101,174
892,87,270
612,137,359
801,93,238
556,88,179
639,128,423
519,139,394
1136,65,165
1452,66,171
850,77,91
844,67,117
768,74,284
791,100,257
654,91,151
711,91,299
862,107,286
678,148,391
749,103,226
500,88,245
520,168,399
429,144,290
935,83,123
635,139,339
726,83,131
822,51,129
692,99,209
806,131,425
369,103,261
485,108,325
899,46,121
750,83,241
788,66,197
502,117,329
831,97,237
821,43,99
505,133,459
577,106,321
793,89,182
928,98,310
581,78,179
1177,67,220
521,71,200
618,72,192
436,166,455
247,81,130
851,57,68
1040,116,308
830,112,328
359,107,301
462,89,112
999,107,324
828,103,252
782,96,294
148,130,190
729,100,212
809,133,344
902,74,170
718,108,244
653,83,93
1123,76,199
782,140,475
669,94,112
467,83,163
842,67,168
236,140,285
538,96,172
580,97,249
718,63,101
702,80,123
482,100,345
317,141,476
343,142,325
680,114,228
950,92,287
870,126,328
1165,62,190
691,101,255
790,116,290
633,117,225
388,152,370
628,157,470
705,61,76
514,94,271
750,72,200
1016,43,171
629,88,216
421,111,369
916,85,237
954,135,419
917,115,316
733,53,2
910,103,274
776,76,246
654,108,391
843,55,61
756,120,388
516,121,259
872,113,308
963,67,179
1103,66,135
617,138,401
666,94,251
732,78,173
604,96,191
933,128,303
547,87,114
692,111,322
794,126,415
363,147,289
517,84,200
624,75,256
792,100,285
646,106,164
983,92,327
451,135,296
998,61,56
489,136,306
764,117,357
440,94,281
779,104,234
588,112,277
331,140,353
687,105,317
456,135,299
1099,100,231
849,128,419
573,126,323
721,73,122
1156,118,341
750,83,156
778,73,232
754,105,308
724,97,236
822,94,208
844,101,187
426,83,212
977,89,307
991,69,180
607,70,224
872,91,148
872,116,335
623,106,305
535,134,453
794,116,339
702,69,240
725,129,346
496,115,250
650,108,180
509,98,225
671,101,189
596,114,295
585,97,238
606,81,280
502,81,169
612,114,399
650,123,334
732,91,209
458,109,294
721,87,237
520,68,142
681,115,280
546,83,281
781,69,197
556,113,290
562,123,394
580,170,532
671,91,211
769,94,198
611,112,312
743,50,49
478,97,330
734,106,202
491,132,442
945,78,227
1076,27,77
474,85,86
1113,95,235
599,157,475
889,119,234
631,72,106
513,105,175
644,96,324
454,101,286
488,105,220
702,95,200
499,118,316
604,102,234
819,113,182
652,106,224
554,74,188
715,118,377
869,78,193
843,130,364
517,121,297
367,126,309
590,129,433
496,102,272
730,126,252
467,87,269
686,80,84
814,91,274
387,125,283
584,88,131
642,120,374
853,131,436
445,80,270
920,57,155
863,83,193
